_id,Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
3995,2013,S12000011,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,42.712557612303335
3996,2013,S12000011,"",All,d,All,d,Coronary Heart Disease,109,"",119.08663826068,"",125.12721070412282
3997,2013,S12000013,"",0-44 years,"",All,d,Coronary Heart Disease,0,"",0,"",0
3998,2013,S12000013,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,69.98872151025355
3999,2013,S12000013,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,93.17759576608806
4000,2013,S12000013,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,759.9830700645089
4001,2013,S12000013,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,31.1325920391829
4002,2013,S12000013,"",All,d,All,d,Coronary Heart Disease,28,"",102.189781021898,"",96.72913506146224
4003,2013,S12000014,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,4.281031361612603
4004,2013,S12000014,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,87.72352410884481
4005,2013,S12000014,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,259.6296318265069
4006,2013,S12000014,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1218.717335617138
4007,2013,S12000014,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,58.04351886362408
4008,2013,S12000014,"",All,d,All,d,Coronary Heart Disease,211,"",134.258080936625,"",162.50416237144034
4009,2013,S12000017,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,5.354508362908786
4010,2013,S12000017,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,70.94604536717978
4011,2013,S12000017,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,242.37353074625673
4012,2013,S12000017,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1078.1845819599178
4013,2013,S12000017,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,51.80368930398938
4014,2013,S12000017,"",All,d,All,d,Coronary Heart Disease,318,"",136.521701798824,"",144.17796964302295
4015,2013,S12000018,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,2.573037507535324
4016,2013,S12000018,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,89.58659703073702
4017,2013,S12000018,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,300.4713035109966
4018,2013,S12000018,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,976.8100023293013
4019,2013,S12000018,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,62.28502784161433
4020,2013,S12000018,"",All,d,All,d,Coronary Heart Disease,114,"",141.896938013443,"",144.59227554550614
4021,2013,S12000019,"",0-44 years,"",All,d,Coronary Heart Disease,0,"",0,"",0
4022,2013,S12000019,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,72.67184819126842
4023,2013,S12000019,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,275.69687123593565
4024,2013,S12000019,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,889.228294556399
4025,2013,S12000019,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,52.97385851698832
4026,2013,S12000019,"",All,d,All,d,Coronary Heart Disease,94,"",110.966828001417,"",128.23675776053528
4027,2013,S12000020,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,1.933616193759392
4028,2013,S12000020,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,60.852337385010614
4029,2013,S12000020,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,211.76778524230895
4030,2013,S12000020,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1153.058193272417
4031,2013,S12000020,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,43.302900661648714
4032,2013,S12000020,"",All,d,All,d,Coronary Heart Disease,125,"",132.471386180585,"",143.18087699661783
4033,2013,S12000021,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,6.399630084758929
4034,2013,S12000021,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,112.82598637684818
4035,2013,S12000021,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,396.96967672307346
4036,2013,S12000021,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1317.3092263451704
4037,2013,S12000021,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,82.45769526544758
4038,2013,S12000021,"",All,d,All,d,Coronary Heart Disease,250,"",182.56170585658,"",193.59433306262264
4039,2013,S12000023,"",0-44 years,"",All,d,Coronary Heart Disease,0,"",0,"",0
4040,2013,S12000023,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,14.664190047903022
4041,2013,S12000023,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,158.26298541648825
4042,2013,S12000023,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1228.710008179112
4043,2013,S12000023,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,22.531454759808312
4044,2013,S12000023,"",All,d,All,d,Coronary Heart Disease,28,"",129.87012987013,"",131.08752456754564
4045,2013,S12000026,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,3.8713756636416465
4046,2013,S12000026,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,46.18243218234914
4047,2013,S12000026,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,205.0138217013052
4048,2013,S12000026,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1282.1471945671938
4049,2013,S12000026,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,39.40147106079787
4050,2013,S12000026,"",All,d,All,d,Coronary Heart Disease,177,"",155.426765015806,"",151.2485861763735
4051,2013,S12000027,"",0-44 years,"",All,d,Coronary Heart Disease,0,"",0,"",0
4052,2013,S12000027,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,117.97562010586964
4053,2013,S12000027,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,302.17053468347234
4054,2013,S12000027,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1158.109547954533
4055,2013,S12000027,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,69.2213686481539
4056,2013,S12000027,"",All,d,All,d,Coronary Heart Disease,32,"",137.931034482759,"",167.22130478572802
4057,2013,S12000028,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,3.710063813097585
4058,2013,S12000028,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,55.40797729973254
4059,2013,S12000028,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,322.2708006426177
4060,2013,S12000028,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1219.2394414323146
4061,2013,S12000028,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,55.52195880327107
4062,2013,S12000028,"",All,d,All,d,Coronary Heart Disease,201,"",178.080978116417,"",160.256532239885
4063,2013,S12000029,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,4.237544155345376
4064,2013,S12000029,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,74.92991354377983
4065,2013,S12000029,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,331.9912371770035
4066,2013,S12000029,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1201.3485438711475
4067,2013,S12000029,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,62.64151740282804
4068,2013,S12000029,"",All,d,All,d,Coronary Heart Disease,437,"",138.813887741813,"",165.12514978497677
4069,2013,S12000030,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,6.78947217763719
4070,2013,S12000030,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,59.34101429495506
4071,2013,S12000030,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,250.18239255807853
4072,2013,S12000030,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1070.7954262016162
4073,2013,S12000030,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,50.17674173921476
4074,2013,S12000030,"",All,d,All,d,Coronary Heart Disease,108,"",118.382111147649,"",142.0324233408309
4075,2013,S12000033,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,4.129658119651756
4076,2013,S12000033,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,64.24701394485037
4077,2013,S12000033,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,258.15734684563506
4078,2013,S12000033,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1037.5281955071785
4079,2013,S12000033,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,50.94724780086701
4080,2013,S12000033,"",All,d,All,d,Coronary Heart Disease,243,"",107.015457788347,"",139.73953309443505
4081,2013,S12000034,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,2.7856062753045445
4082,2013,S12000034,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,58.23031728792952
4083,2013,S12000034,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,233.1828876758165
4084,2013,S12000034,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1113.52619857991
4085,2013,S12000034,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,45.51589524827089
4086,2013,S12000034,"",All,d,All,d,Coronary Heart Disease,304,"",117.934592854095,"",141.6368225481184
4087,2013,S12000035,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,3.1011873117136273
4088,2013,S12000035,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,56.21962222892026
4089,2013,S12000035,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,234.7787404834174
4090,2013,S12000035,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1256.005281843375
4091,2013,S12000035,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,45.301767900822036
4092,2013,S12000035,"",All,d,All,d,Coronary Heart Disease,148,"",168.086314593981,"",154.2650841556518
4093,2013,S12000036,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,1.0602623908653546
4094,2013,S12000036,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,72.87497842122883
4095,2013,S12000036,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,247.5880686543541
4096,2013,S12000036,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1144.4068990626658
4097,2013,S12000036,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,50.41885514439573
4098,2013,S12000036,"",All,d,All,d,Coronary Heart Disease,542,"",111.188610347516,"",148.87777909704005
4099,2013,S12000038,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,1.1293747136228405
4100,2013,S12000038,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,76.51491200750671
4101,2013,S12000038,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,345.04172147606204
4102,2013,S12000038,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1186.693182791814
4103,2013,S12000038,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,62.76449976080453
4104,2013,S12000038,"",All,d,All,d,Coronary Heart Disease,241,"",138.59336362068,"",163.9180812335954
4105,2013,S12000039,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,2.2380806220585225
4106,2013,S12000039,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,107.7633922089071
4107,2013,S12000039,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,335.7208355129158
4108,2013,S12000039,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1563.9703559334837
4109,2013,S12000039,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,71.44675846167927
4110,2013,S12000039,"",All,d,All,d,Coronary Heart Disease,145,"",161.469933184855,"",205.77388223414167
4111,2013,S12000040,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,5.981157608738677
4112,2013,S12000040,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,86.71039929870577
4113,2013,S12000040,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,303.7343637517891
4114,2013,S12000040,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1360.1845419924275
4115,2013,S12000040,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,63.84636166682832
4116,2013,S12000040,"",All,d,All,d,Coronary Heart Disease,210,"",119.209809264305,"",180.5167978961323
4117,2013,S12000041,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,4.952306137256052
4118,2013,S12000041,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,54.50047959033865
4119,2013,S12000041,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,219.72830888347627
4120,2013,S12000041,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1180.0493211191458
4121,2013,S12000041,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,44.16301630584947
4122,2013,S12000041,"",All,d,All,d,Coronary Heart Disease,168,"",144.466420156505,"",146.39278373904614
4123,2013,S12000042,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,5.434793471419328
4124,2013,S12000042,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,81.48234482607565
4125,2013,S12000042,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,357.68513877429456
4126,2013,S12000042,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1013.1350191206144
4127,2013,S12000042,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,68.22477958766747
4128,2013,S12000042,"",All,d,All,d,Coronary Heart Disease,197,"",133.018230925051,"",153.2667011456327
4129,2013,S12000045,"",0-44 years,"",All,d,Coronary Heart Disease,0,"",0,"",0
4130,2013,S12000045,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,51.53730778358701
4131,2013,S12000045,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,210.90993445288655
4132,2013,S12000045,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,887.9613078876404
4133,2013,S12000045,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,39.343878769454555
4134,2013,S12000045,"",All,d,All,d,Coronary Heart Disease,123,"",116.213151927438,"",115.71944739009128
4135,2013,S12000047,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,6.072718788233302
4136,2013,S12000047,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,73.56048543173968
4137,2013,S12000047,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,244.69946163759377
4138,2013,S12000047,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1230.869437920792
4139,2013,S12000047,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,53.25960467802673
4140,2013,S12000047,"",All,d,All,d,Coronary Heart Disease,510,"",139.002452984464,"",159.24448966987563
4141,2013,S12000048,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,11.442615444124383
4142,2013,S12000048,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,32.95860763351603
4143,2013,S12000048,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,167.5140352988651
4144,2013,S12000048,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1054.1874240683032
4145,2013,S12000048,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,35.71650227372501
4146,2013,S12000048,"",All,d,All,d,Coronary Heart Disease,205,"",138.729106043175,"",127.37888523523704
4147,2013,S12000049,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,4.681987255824635
4148,2013,S12000049,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,114.80595863527437
4149,2013,S12000049,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,385.73906164136474
4150,2013,S12000049,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1225.3374349359176
4151,2013,S12000049,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,80.71917981190802
4152,2013,S12000049,"",All,d,All,d,Coronary Heart Disease,776,"",130.087842821699,"",183.73482277306888
4153,2013,S12000050,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,3.950943058819772
4154,2013,S12000050,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,118.14916105113517
4155,2013,S12000050,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,390.3449064067314
4156,2013,S12000050,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1407.143635580628
4157,2013,S12000050,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,81.79038692639594
4158,2013,S12000050,"",All,d,All,d,Coronary Heart Disease,498,"",147.433240570786,"",201.0721793052768
4159,2014,S92000003,d,0-44 years,"",All,d,Coronary Heart Disease,114,"",3.92241328886097,"",4.244866106388573
4160,2014,S92000003,d,45-64 years,"",All,d,Coronary Heart Disease,996,"",67.6273920813484,"",69.73072539353973
4161,2014,S92000003,d,65-74 years,"",All,d,Coronary Heart Disease,1362,"",254.478599134549,"",267.19846583293116
4162,2014,S92000003,d,75plus years,"",All,d,Coronary Heart Disease,4400,"",1015.60804915543,"",1109.3693585239682
4163,2014,S92000003,d,under75 years,"",All,d,Coronary Heart Disease,2472,"",50.3015447376485,"",53.65572399911608
4164,2014,S92000003,d,All,d,All,d,Coronary Heart Disease,6872,"",128.506245792505,"",148.66995110635278
4165,2014,S12000005,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,3.6597862684819207
4166,2014,S12000005,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,89.07295529049995
4167,2014,S12000005,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,223.42812637736287
4168,2014,S12000005,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1158.0474802886915
4169,2014,S12000005,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,53.890737369874536
4170,2014,S12000005,"",All,d,All,d,Coronary Heart Disease,67,"",130.884938464544,"",153.26484423256807
4171,2014,S12000006,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,7.234519988301743
4172,2014,S12000006,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,60.35485433275959
4173,2014,S12000006,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,268.4726799099976
4174,2014,S12000006,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1253.266567920375
4175,2014,S12000006,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,52.846492947707674
4176,2014,S12000006,"",All,d,All,d,Coronary Heart Disease,263,"",175.380101360363,"",160.88429969524776
4177,2014,S12000008,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,4.611553984992026
4178,2014,S12000008,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,88.32665643004856
4179,2014,S12000008,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,378.4262900869561
4180,2014,S12000008,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1286.9438192588525
4181,2014,S12000008,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,72.12259732416368
4182,2014,S12000008,"",All,d,All,d,Coronary Heart Disease,202,"",165.397527225088,"",181.4565072982857
4183,2014,S12000010,"",0-44 years,"",All,d,Coronary Heart Disease,,c,,c,10.55891324175787
4184,2014,S12000010,"",45-64 years,"",All,d,Coronary Heart Disease,,c,,c,65.17501924965264
4185,2014,S12000010,"",65-74 years,"",All,d,Coronary Heart Disease,,c,,c,194.42826184201357
4186,2014,S12000010,"",75plus years,"",All,d,Coronary Heart Disease,,c,,c,1053.2972055368075
4187,2014,S12000010,"",under75 years,"",All,d,Coronary Heart Disease,,c,,c,47.679297522108385
